Country,Year,Energy Consumption
Brunei,2016,0.4659424126148224
China,2016,4.965898036956787
India,2016,0.9569633603096008
Indonesia,2016,2.702878713607788
Malaysia,2016,2.7610373497009277
Myanmar,2016,0.6580827236175537
Pakistan,2016,0.0
Thailand,2016,1.3418534994125366
Vietnam,2016,0.36859139800071716
Other Asia Pacific,2016,1.043510680552572
Total Asia Pacific,2016,19.60386145627126
Canada,2017,6.165665149688721
Mexico,2017,1.3776639699935913
US,2017,26.862146377563477
Total North America,2017,34.40547549724579
Argentina,2017,1.3373960256576538
Bolivia,2017,0.6693658232688904
Brazil,2017,0.9785311818122864
Colombia,2017,0.4230891168117523
Peru,2017,0.4683868885040283
Trinidad & Tobago,2017,1.1474254131317139
Venezuela,2017,1.3897939920425415
Other S. & Cent. America,2017,0.11297378729796037
Total S. & Cent. America,2017,6.526962228526827
Denmark,2017,0.18180103600025177
Germany,2017,0.2295418083667755
Italy,2017,0.18983010947704315
Netherlands,2017,1.365399956703186
Norway,2017,4.456372261047363
Poland,2017,0.1454399973154068
Romania,2017,0.3604104518890381
Ukraine,2017,0.6984513401985168
United Kingdom,2017,1.5078473091125488
Other Europe,2017,0.3234519223915413
Total Europe,2017,9.458546192501672
Azerbaijan,2017,0.6393105983734131
Kazakhstan,2017,1.3096134662628174
Russian Federation,2017,22.880191802978516
Turkmenistan,2017,2.112389326095581
USSR,2017,0.0
Uzbekistan,2017,1.929844856262207
Other CIS,2017,0.01081389356636464
Total CIS,2017,28.8821639435389
Bahrain,2017,0.5207876563072205
Iran,2017,7.698602676391602
Iraq,2017,0.36424073576927185
Israel,2017,0.3362213969230652
Kuwait,2017,0.5848790407180786
Oman,2017,1.1636428833007812
Qatar,2017,6.139291763305664
Saudi Arabia,2017,3.9330074787139893
Syria,2017,0.12554100155830383
United Arab Emirates,2017,1.8984066247940063
Other Middle East,2017,0.014286513905972242
Total Middle East,2017,22.778907771687955
Algeria,2017,3.3471553325653076
Egypt,2017,1.757205843925476
Libya,2017,0.5104596018791199
Nigeria,2017,1.6994023323059082
Other Africa,2017,0.9704625140057033
Total Africa,2017,8.284685624681515
Australia,2017,3.970607280731201
Bangladesh,2017,0.9573361873626709
Brunei,2017,0.46277669072151184
China,2017,5.371181488037109
India,2017,0.9969596862792969
Indonesia,2017,2.617379665374756
Malaysia,2017,2.8649919033050537
Myanmar,2017,0.6407601237297058
Pakistan,2017,1.2474539279937744
Thailand,2017,1.294074535369873
Vietnam,2017,0.3427448272705078
Other Asia Pacific,2017,1.0500442455522716
Total Asia Pacific,2017,21.816310561727732
Canada,2018,6.3639655113220215
Mexico,2018,1.3636380434036255
US,2018,30.27370262145996
Total North America,2018,38.00130617618561
Argentina,2018,1.4192384481430054
Bolivia,2018,0.6239319443702698
Brazil,2018,0.9058448672294617
Colombia,2018,0.4455482065677643
Peru,2018,0.46121346950531006
Trinidad & Tobago,2018,1.2226001024246216
Venezuela,2018,1.1382875442504883
Other S. & Cent. America,2018,0.110828276941902
Total S. & Cent. America,2018,6.327492859432823
Denmark,2018,0.15453940629959106
Germany,2018,0.19950386881828308
Italy,2018,0.18681108951568604
Netherlands,2018,1.1693999767303467
Norway,2018,4.368859767913818
Poland,2018,0.143326997756958
Romania,2018,0.35847538709640503
Ukraine,2018,0.7086725831031799
United Kingdom,2018,1.4598971605300903
Other Europe,2018,0.3040801520401146
Total Europe,2018,9.053566389804473
Azerbaijan,2018,0.6753048300743103
Kazakhstan,2018,1.41042160987854
Russian Federation,2018,24.087810516357422
Turkmenistan,2018,2.214601755142212
USSR,2018,0.0
Uzbekistan,2018,2.0982654094696045
Other CIS,2018,0.01117421129106333
Total CIS,2018,30.497578332213152
Bahrain,2018,0.5273084044456482
Iran,2018,7.924506187438965
Iraq,2018,0.3806544840335846
Israel,2018,0.3577696681022644
Kuwait,2018,0.6066321134567261
Oman,2018,1.3079752922058105
Qatar,2018,6.307303428649902
Saudi Arabia,2018,4.035600185394287
Syria,2018,0.12486240267753601
United Arab Emirates,2018,1.6716023683547974
Other Middle East,2018,0.006869527278468013
Total Middle East,2018,23.25108406203799
Algeria,2018,3.3783750534057617
Egypt,2018,2.108124017715454
Libya,2018,0.5032625794410706
Nigeria,2018,1.7377039194107056
Other Africa,2018,1.0066722931751428
Total Africa,2018,8.734137863148135
Australia,2018,4.5864667892456055
Bangladesh,2018,0.9569437503814697
Brunei,2018,0.45234978199005127
China,2018,5.8110785484313965
India,2018,0.9896935224533081
Indonesia,2018,2.6208603382110596
Malaysia,2018,2.740283966064453
Myanmar,2018,0.6109815239906311
Pakistan,2018,1.2312037944793701
Thailand,2018,1.2502121925354004
Vietnam,2018,0.3477473855018616
Other Asia Pacific,2018,0.9687677817419171
Total Asia Pacific,2018,22.566589375026524
Canada,2019,6.106570243835449
Mexico,2019,1.321593999862671
US,2019,33.4119987487793
Total North America,2019,40.84016299247742
Argentina,2019,1.4981493949890137
Bolivia,2019,0.543419599533081
Brazil,2019,0.9268749952316284
Colombia,2019,0.4542559087276459
Peru,2019,0.4858485162258148
Trinidad & Tobago,2019,1.2441920042037964
Venezuela,2019,0.9207438826560974
Other S. & Cent. America,2019,0.11709732568124309
Total S. & Cent. America,2019,6.190581627248321
Denmark,2019,0.11529204249382019
Germany,2019,0.19190733134746552
Italy,2019,0.1663649082183838
Netherlands,2019,0.9987999796867371
Norway,2019,4.119247913360596
Poland,2019,0.1434669941663742
Romania,2019,0.34641310572624207
Ukraine,2019,0.6984513401985168
United Kingdom,2019,1.4144728183746338
Other Europe,2019,0.26659213297534734
Total Europe,2019,8.461008566548117
Azerbaijan,2019,0.8617756962776184
Kazakhstan,2019,1.2058552503585815
Russian Federation,2019,24.44496726989746
Turkmenistan,2019,2.273874521255493
USSR,2019,0.0
Uzbekistan,2019,2.068502902984619
Other CIS,2019,0.011396821944117619
Total CIS,2019,30.86637246271789
Bahrain,2019,0.5855746865272522
Iran,2019,8.219303131103516
Iraq,2019,0.39480674266815186
Israel,2019,0.35862475633621216
Kuwait,2019,0.47715839743614197
Oman,2019,1.3208470344543457
Qatar,2019,6.377488613128662
Saudi Arabia,2019,4.001399993896484
Syria,2019,0.11977290362119675
United Arab Emirates,2019,1.933888554573059
Other Middle East,2019,0.011165184201672673
Total Middle East,2019,23.800029997946694
Algeria,2019,3.1302809715270996
Egypt,2019,2.3377950191497803
Libya,2019,0.577710747718811
Nigeria,2019,1.7740494012832642
Other Africa,2019,1.020832535403315
Total Africa,2019,8.84066867508227
Australia,2019,5.25968599319458
Bangladesh,2019,0.9102396368980408
Brunei,2019,0.4672848880290985
China,2019,6.362691879272461
India,2019,0.9685988426208496
Indonesia,2019,2.4330036640167236
Malaysia,2019,2.7893106937408447
Myanmar,2019,0.6653485894203186
Pakistan,2019,1.176963448524475
Thailand,2019,1.2878167629241943
Vietnam,2019,0.35434800386428833
Other Asia Pacific,2019,1.031524509191513
Total Asia Pacific,2019,23.706816911697388
Canada,2020,5.9620680809021
Mexico,2020,1.2789101600646973
US,2020,33.29326629638672
Total North America,2020,40.534244537353516
Argentina,2020,1.3785309791564941
Bolivia,2020,0.5289528965950012
Brazil,2020,0.8725082278251648
Colombia,2020,0.44838112592697144
Peru,2020,0.4754440188407898
Trinidad & Tobago,2020,1.0607495307922363
